MS SubClass,MS Zoning,Lot Area,Neighborhood,Overall Qual,Year Built,Gr Liv Area,Bsmt Full Bath,Full Bath,Bedroom AbvGr,Garage Cars,Garage Area,SalePrice
60,RL,14054,Gilbert,7,2006,1863,0,2,4,3,660,219210
20,RL,11660,Gilbert,6,2006,1326,0,2,3,2,427,174190
60,RL,15578,Gilbert,6,2006,1456,0,2,3,2,429,172785
60,RL,11631,Gilbert,8,2004,2373,0,2,4,3,632,258000
60,RL,9073,Gilbert,7,2006,1492,0,2,3,2,440,185101
120,RL,3087,Blmngtn,7,2006,1364,1,2,2,2,437,210250
120,RL,3196,Blmngtn,7,2003,1557,0,2,2,2,420,234000
120,RL,3196,Blmngtn,8,2003,1456,0,2,2,2,400,215000
120,RL,2938,Blmngtn,7,2002,1511,1,2,2,2,398,246990
120,RM,3072,Blmngtn,7,2004,1414,0,2,2,2,398,178740
120,RM,3072,Blmngtn,7,2004,1548,1,2,2,2,388,225000
120,RL,3010,Blmngtn,7,2005,1248,0,2,2,2,438,167240
120,RL,3010,Blmngtn,7,2005,1142,0,2,2,2,440,156820
120,RL,3013,Blmngtn,7,2005,1506,0,2,2,2,440,213490
120,RL,3982,Blmngtn,8,2006,1567,1,2,1,3,648,264561
120,RL,4045,Blmngtn,7,2006,1500,1,2,2,3,648,246578
60,RL,21930,Gilbert,5,2005,1838,0,2,4,2,372,192140
60,RL,7861,Gilbert,6,2002,1509,1,2,3,2,393,183200
60,RL,9056,Gilbert,8,2004,1414,0,2,3,2,403,178000
60,RL,9171,Gilbert,7,2004,1598,0,2,3,2,433,201490
60,RL,11194,Gilbert,8,2000,1936,0,2,3,2,504,230500
60,RL,7875,Gilbert,7,2003,1509,0,2,3,2,393,180000
60,RL,8121,Gilbert,6,2000,1664,0,2,3,2,460,172400
60,RL,8658,Gilbert,6,2000,1889,0,2,3,2,431,215000
60,RL,11214,Gilbert,7,1998,1886,0,2,4,2,431,199900
60,RL,10852,Gilbert,6,2000,1671,1,2,3,2,472,173000
60,RL,12104,Gilbert,7,2006,2322,0,3,4,3,617,287602
60,RL,8738,Gilbert,7,1999,2291,0,2,4,2,429,230000
60,RL,9452,NoRidge,8,1997,2392,1,2,3,3,870,348000
60,RL,9660,NoRidge,8,1998,1976,1,2,3,3,885,286000
60,RL,9545,NoRidge,8,2000,2234,1,2,3,3,768,300000
60,RL,35760,NoRidge,10,1995,3627,1,3,4,3,807,625000
60,RL,9233,NoRidge,9,2000,2855,1,2,4,3,774,405000
60,RL,12011,NoRidge,8,1998,1924,1,2,3,2,592,280000
60,RL,12090,NoRidge,8,1998,2263,0,2,4,2,420,258000
60,RL,10019,NoRidge,8,1995,2726,0,2,4,3,725,350000
60,RL,17242,NoRidge,9,1993,3500,1,3,4,3,959,584500
60,RL,10236,NoRidge,8,1994,2494,1,2,4,3,803,321000
60,RL,10120,NoRidge,8,1994,2526,1,2,4,3,844,290000
60,RL,12585,NoRidge,8,1993,2799,1,2,3,3,704,315000
60,RL,12447,Somerst,8,2005,1964,0,2,3,2,760,252000
20,RL,15218,Somerst,8,2006,1670,1,2,2,3,928,336820
20,RL,20896,Somerst,8,2005,2097,1,1,1,3,1134,423000
20,RL,10182,Somerst,8,2006,1660,1,2,3,2,500,290000
20,RL,8688,Somerst,7,2005,1616,0,2,3,3,834,232000
20,RL,10936,Somerst,8,2006,1504,0,2,3,2,510,199000
20,FV,8640,Somerst,8,2006,1278,0,2,2,2,584,198600
60,FV,13162,Somerst,9,2006,2640,1,3,3,3,792,405749
20,FV,11216,Somerst,8,2006,1489,0,2,3,2,776,232600
60,FV,10728,Somerst,8,2006,1939,0,2,3,3,1053,266000
60,FV,8125,Somerst,7,2005,1553,0,2,3,2,615,186500
60,FV,8125,Somerst,6,2005,1716,0,2,3,2,615,200825
60,FV,8125,Somerst,7,2006,1576,0,2,3,2,614,197000
20,FV,7200,Somerst,6,2006,1262,0,2,2,2,572,185000
20,FV,7500,Somerst,7,2005,1266,0,2,3,2,453,176000
20,FV,7200,Somerst,7,2006,1301,1,2,2,2,572,187750
20,RL,7733,SawyerW,6,2005,1142,0,1,3,0,0,139500
20,RL,11024,SawyerW,7,2005,1400,0,2,3,2,612,186800
20,RL,13072,SawyerW,6,2005,1131,0,1,3,0,0,132000
20,RL,13072,SawyerW,6,2005,1141,0,1,3,2,484,142500
20,RL,13072,SawyerW,6,2004,1158,1,1,3,2,576,158000
60,RL,7800,SawyerW,7,2005,1686,0,2,3,2,462,184000
60,RL,7632,SawyerW,7,2005,1585,0,2,3,2,449,184900
60,RL,8304,SawyerW,6,1997,1837,0,2,3,2,688,187000
60,RL,7153,SawyerW,6,1992,1603,0,2,3,2,484,175900
60,RL,9370,SawyerW,6,1992,1731,1,2,3,2,462,248500
120,RL,7175,SawyerW,6,1990,1398,1,2,2,2,542,172000
120,RL,7175,SawyerW,6,1991,1217,0,2,2,2,484,151000
60,RL,9019,SawyerW,6,1994,1320,0,2,3,2,472,150000
20,RH,8900,SawyerW,4,1966,1056,1,1,2,1,384,107000
20,RH,7800,SawyerW,5,1965,965,1,1,3,1,300,119900
20,RL,9100,Sawyer,5,1962,988,1,1,3,2,624,129500
90,RM,9100,Sawyer,5,1963,1728,1,2,6,2,504,125000
90,RM,8927,Sawyer,6,1977,1654,0,2,4,2,528,119500
20,RL,9240,Sawyer,5,1962,1211,0,1,2,2,576,144000
80,RL,8471,Sawyer,6,1977,1212,1,1,3,2,492,151000
20,RL,9308,Sawyer,5,1965,984,0,1,3,1,310,126000
20,RL,8450,Sawyer,5,1968,909,0,1,3,1,294,116000
20,RL,8638,Sawyer,5,1963,925,1,1,2,2,484,133500
20,RL,13052,Sawyer,5,1965,1024,0,1,3,1,308,120875
20,RL,13526,Sawyer,5,1965,935,1,1,3,1,288,137000
20,RL,8020,Sawyer,5,1964,912,0,1,3,0,0,124000
20,RL,6993,Sawyer,5,1961,1236,0,1,3,1,288,135000
20,RL,8789,Sawyer,5,1967,941,0,1,3,1,288,129200
80,RL,14330,Veenker,7,1974,2646,1,2,3,2,550,260000
60,RL,16059,NoRidge,8,1991,2417,0,2,4,2,462,260000
60,RL,11025,NoRidge,8,1992,2826,1,2,3,3,888,334000
60,RL,14541,NoRidge,8,1993,2520,1,2,5,3,796,310000
60,RL,13346,NoRidge,7,1992,2295,1,2,4,2,590,268000
20,RL,12461,NoRidge,8,1994,1624,1,2,2,3,757,262000
120,FV,3628,Somerst,7,2004,1143,0,1,1,2,588,176400
120,FV,3316,Somerst,8,2005,1247,1,1,1,2,550,197000
160,FV,3180,Somerst,7,2005,1200,0,2,2,2,480,151000
160,FV,2544,Somerst,7,2005,1223,0,2,2,2,480,147400
160,FV,2544,Somerst,7,2005,1223,0,2,2,2,480,149900
160,FV,3180,Somerst,7,2005,1200,0,2,2,2,480,144152
160,FV,2998,Somerst,6,2000,1524,0,2,2,2,440,166000
160,FV,3735,Somerst,7,1999,1452,1,2,3,2,506,183900
160,FV,2651,Somerst,7,2000,1382,1,2,3,2,490,165000
160,FV,4447,Somerst,7,2003,1080,0,2,2,2,496,139000
60,FV,8314,Somerst,7,1997,1694,0,2,3,1,434,200000
20,FV,7180,Somerst,8,2001,1568,0,2,3,2,564,221000
120,RL,9549,Veenker,8,1995,1494,1,1,2,2,481,270000
20,RL,11250,Veenker,6,1977,1208,1,1,3,2,546,165000
120,RL,3760,Greens,8,1980,1235,1,1,1,2,484,214000
120,RL,3640,Greens,8,1980,1036,1,1,1,2,484,188000
120,RL,3874,Greens,8,1980,1226,1,1,1,2,484,190000
120,RL,3876,Greens,8,1978,1226,1,1,1,2,484,170000
20,RL,50271,Veenker,9,1981,1842,2,0,0,3,894,385000
190,RL,13110,NWAmes,5,1972,1193,1,2,2,2,501,146500
80,RL,10192,NWAmes,7,1968,1920,0,3,4,2,487,170000
20,RL,20781,NWAmes,7,1968,2156,0,2,3,2,508,262500
60,RL,11700,NWAmes,6,1968,1416,0,2,3,2,776,179900
60,RL,11029,NWAmes,6,1968,2654,1,2,4,2,619,250000
60,RL,10400,NWAmes,6,1972,1790,1,1,4,2,484,165150
20,RL,10140,NWAmes,7,1967,1334,1,2,3,2,477,164500
20,RL,9600,NWAmes,7,1969,1164,0,1,3,2,528,140000
80,RL,9750,NAmes,5,1967,980,0,2,3,1,384,135500
20,RL,9600,NAmes,5,1968,1051,1,1,3,2,504,142000
60,RL,8640,NAmes,5,1968,1770,1,1,4,2,530,155000
20,RL,9360,NAmes,6,1968,976,1,1,2,2,504,157500
20,RL,8400,NAmes,5,1968,1052,1,1,3,1,288,138500
85,RL,8400,NAmes,5,1968,898,1,1,3,1,326,140000
20,RL,9759,NAmes,5,1966,1051,1,1,3,1,264,124400
80,RL,9600,NAmes,5,1967,1141,1,1,3,1,568,158000
20,RL,9230,NAmes,5,1965,1200,1,1,1,2,884,146000
60,RL,14803,NWAmes,6,1971,1993,0,2,4,2,495,190000
20,RL,10659,NAmes,5,1961,1050,1,1,3,1,368,136500
20,RL,9100,NAmes,5,1958,864,1,1,3,2,624,129900
90,RL,8393,NAmes,5,1959,1712,0,2,4,2,588,145000
190,RL,8800,NAmes,6,1965,1565,1,2,3,1,299,185900
20,RL,8800,NAmes,6,1964,1251,1,1,3,1,461,160000
20,RL,10368,NAmes,6,1964,1488,1,1,3,2,430,167000
60,RL,9350,NAmes,5,1964,1440,0,1,4,2,480,157500
190,RL,10382,NAmes,6,1958,1095,1,1,2,1,264,140000
20,RL,8973,NAmes,5,1958,1053,0,1,3,2,750,150000
20,RL,10800,NAmes,5,1960,1248,1,1,3,1,286,151500
30,RL,8550,NAmes,6,1934,816,1,1,2,1,240,129800
20,RL,11425,NAmes,5,1954,1008,0,1,2,1,275,137000
20,RL,9724,NAmes,5,1947,1043,0,1,2,1,273,137000
50,RL,4712,BrkSide,4,1946,1230,1,1,3,1,305,121600
30,RL,5900,BrkSide,4,1923,869,0,1,2,0,0,85500
30,RL,5825,BrkSide,4,1926,747,0,1,1,2,528,79900
50,RL,7438,BrkSide,5,1908,1252,0,1,3,2,576,127000
20,RL,9600,NAmes,5,1961,1433,1,1,3,2,441,161000
20,RL,10858,NAmes,5,1952,1624,1,1,2,1,240,146500
20,RL,9600,NAmes,5,1951,1216,1,1,3,1,280,135000
20,RL,10680,NAmes,5,1951,2136,0,2,4,2,528,137900
50,RL,9490,NAmes,6,1941,1578,1,1,3,1,240,133000
60,RL,9462,NAmes,5,1949,1728,0,1,3,1,234,137000
20,RL,9888,NAmes,5,1954,936,0,1,2,1,240,121000
90,RL,8917,NAmes,5,1967,1584,0,2,4,2,506,119000
80,RL,12700,NAmes,6,1964,1246,1,1,3,2,441,172000
20,RL,8500,NAmes,5,1961,1235,0,1,2,2,480,98600
60,RL,14200,NAmes,7,1966,2157,0,2,4,2,487,226000
20,RL,9000,NAmes,5,1954,1128,0,1,2,1,286,118000
75,RL,25419,NAmes,8,1918,3112,1,2,4,2,795,235000
20,RL,9723,NAmes,6,1963,1008,0,1,2,2,430,135000
90,RL,7728,NAmes,5,1962,1190,1,1,3,2,540,132500
80,RL,8163,NAmes,5,1959,1144,1,1,3,1,796,143000
20,RL,8400,NAmes,5,1957,1364,0,1,3,1,331,132000
20,RL,11600,NAmes,6,1960,1383,0,1,3,1,292,145250
20,RL,9610,NAmes,6,1958,1336,0,1,3,2,488,162000
80,RL,10000,NAmes,5,1956,1370,1,1,3,1,300,148000
20,RL,14850,NAmes,5,1957,1092,1,1,2,1,299,141000
20,RL,10152,NAmes,6,1956,1124,1,1,3,1,353,153000
20,RL,10011,NAmes,5,1957,1236,0,1,2,1,447,134450
90,RL,7032,NAmes,5,1979,943,1,1,2,2,600,135960
20,RL,8092,NAmes,6,1954,1050,1,1,3,1,286,156000
20,RL,11310,NAmes,6,1954,1375,0,1,2,2,451,140000
20,RL,12778,NAmes,5,1952,1008,1,1,2,1,280,139500
20,RL,10170,NAmes,6,1951,1575,0,1,2,2,400,155000
80,RL,7700,NAmes,5,1956,1145,0,1,3,2,684,127000
20,RL,11050,NAmes,5,1956,1005,0,1,2,1,319,133500
20,RL,13600,NAmes,5,1955,1056,1,1,3,1,300,125000
20,RL,15428,NAmes,5,1951,884,1,1,2,1,270,142000
30,RL,21299,NAmes,7,1941,2039,1,1,3,3,791,167000
20,RL,13300,NAmes,5,1956,1384,1,1,2,2,896,159000
190,RL,22136,OldTown,5,1925,2640,2,2,5,3,1008,180000
50,RL,7500,NAmes,6,1947,1312,0,1,3,2,649,127000
50,RL,7000,OldTown,6,1924,1310,0,2,2,1,398,112000
30,RL,10410,OldTown,3,1930,713,0,1,2,1,371,99800
20,RL,5400,OldTown,5,1954,833,0,1,2,1,326,117000
30,RL,5400,OldTown,5,1921,1073,0,1,2,1,326,108480
30,RL,10914,NAmes,3,1929,715,0,1,2,2,660,68000
50,RL,7008,OldTown,4,1900,720,0,1,1,1,280,86900
30,RL,10800,OldTown,5,1920,1130,1,1,2,2,720,120000
70,RL,7200,OldTown,6,1915,1595,0,2,3,2,528,155500
50,RL,10818,OldTown,4,1910,1760,0,1,4,2,648,80000
50,RL,10410,OldTown,3,1915,1214,0,1,3,3,936,105000
190,RL,10800,OldTown,5,1900,2414,0,2,3,2,520,160000
50,RL,10800,OldTown,5,1936,1466,0,2,3,2,566,170000
20,RL,8658,NAmes,6,1965,1324,0,2,3,2,440,160000
80,RL,13400,NAmes,5,1966,1086,1,1,3,2,484,159950
80,RL,10184,NAmes,6,1963,1146,0,1,3,1,294,165000
50,RL,9786,NAmes,6,1962,1734,0,1,3,2,440,159000
20,RL,9510,NAmes,6,1962,1207,0,1,3,1,264,147000
20,RL,7800,NAmes,5,1964,912,0,1,2,1,288,115000
20,RL,8910,NAmes,6,1959,1194,0,1,3,2,539,159500
20,RL,7332,NAmes,6,1959,864,1,1,2,1,288,120000
20,RL,7100,NAmes,5,1957,816,1,1,2,1,308,129900
20,RL,10800,NAmes,6,1961,1773,1,2,3,2,418,183000
20,RL,11650,NAmes,7,1959,1472,0,2,2,2,484,157500
60,RL,18275,NAmes,7,1962,2448,1,3,3,2,441,277500
20,RL,16321,NAmes,5,1957,1600,1,1,2,1,319,207500
50,RL,12144,NAmes,4,1950,1521,0,1,3,1,597,147500
50,RL,10800,NAmes,4,1949,1192,0,1,4,0,0,135000
20,RL,7200,NAmes,5,1950,1040,0,1,2,2,625,109500
20,RL,7200,NAmes,4,1950,1040,0,1,2,2,420,109900
20,RL,7560,NAmes,5,1959,1040,0,1,3,1,286,133700
90,RL,8544,NAmes,3,1950,1040,0,2,2,2,400,81400
90,RL,8544,NAmes,3,1949,1040,0,2,2,2,400,87500
90,RL,8544,NAmes,3,1950,1040,0,2,2,2,400,93500
90,RL,8512,NAmes,5,1960,1556,0,2,4,0,0,119000
20,RL,7945,NAmes,5,1959,1150,1,1,3,1,300,141000
20,RL,7000,NAmes,5,1961,1150,0,1,3,1,288,146000
60,RL,7590,NAmes,6,1966,1348,0,1,3,2,453,155000
85,RL,10205,NAmes,5,1962,999,1,1,3,1,300,134500
20,RL,7400,NAmes,7,1962,1045,1,1,3,2,528,120000
20,RL,7000,NAmes,5,1962,864,0,1,3,1,336,105000
190,RL,7000,NAmes,5,1962,1025,1,1,3,0,0,124000
70,RM,9856,OldTown,5,1900,2014,0,2,5,2,624,169000
70,RM,9906,OldTown,4,1925,1328,0,1,3,1,210,107000
50,RM,9600,OldTown,5,1948,1668,1,1,3,1,240,135000
50,RM,5520,OldTown,4,1920,1657,0,1,4,1,162,111500
50,RM,9600,OldTown,6,1900,1416,0,1,3,2,400,156500
70,RM,9600,OldTown,7,1925,1641,0,1,3,2,546,178000
70,RM,6451,OldTown,7,1900,1428,1,1,4,2,576,139900
70,RM,3960,OldTown,7,1930,1004,0,1,2,1,200,105000
30,RM,5684,OldTown,6,1930,813,0,1,2,1,270,110000
190,RM,7745,OldTown,4,1900,1951,0,2,4,2,576,111500
30,RM,7741,OldTown,6,1924,1032,0,1,2,1,280,108000
30,RM,5633,OldTown,5,1925,844,0,1,2,1,216,111500
70,RM,9000,OldTown,5,1880,1750,0,1,3,1,240,124000
20,RM,7200,OldTown,4,1950,864,0,1,2,1,528,105000
50,RM,4400,OldTown,6,1920,1118,0,1,2,2,440,116000
70,RM,7614,OldTown,3,1905,1376,0,1,2,1,216,96900
190,RM,6000,OldTown,5,1955,960,1,1,3,2,576,135500
50,RM,6000,OldTown,5,1924,1566,0,1,5,2,450,139000
30,RM,7830,OldTown,3,1921,492,1,1,1,1,200,61500
50,RM,9576,OldTown,6,1945,1182,0,1,3,1,378,120000
20,RM,5820,OldTown,3,1955,1163,1,1,3,1,220,126175
30,RM,5747,OldTown,3,1920,840,0,1,2,1,250,64000
190,RM,9142,OldTown,6,1910,1928,0,2,4,1,440,137000
70,RM,9600,OldTown,4,1900,1774,1,2,4,3,779,87000
75,RM,10800,OldTown,7,1914,1768,0,1,2,2,320,163000
75,RM,6300,OldTown,7,1910,2104,0,2,5,2,432,155000
50,RM,5000,OldTown,5,1900,1440,0,1,3,1,352,79000
75,RM,8850,OldTown,7,1916,1690,0,1,3,1,225,144000
70,RM,3600,OldTown,6,1910,1368,0,1,3,1,216,114504
70,RM,7200,OldTown,7,1920,1762,1,1,4,2,576,157000
30,RM,11340,OldTown,6,1923,1200,0,1,4,1,312,125000
75,RM,22950,OldTown,10,1892,3608,0,2,4,3,840,475000
90,RM,5976,OldTown,5,1920,1248,0,2,2,0,0,93500
20,RM,9750,OldTown,5,1958,960,0,1,3,2,624,125000
50,C (all),4761,IDOTRR,3,1918,1020,0,1,2,0,0,64500
30,RL,7446,BrkSide,4,1941,788,0,1,2,0,0,100000
50,RL,6435,BrkSide,6,1939,1577,0,1,3,1,312,140200
70,RL,11737,BrkSide,6,1924,1827,0,1,2,1,240,202500
50,RM,5000,BrkSide,6,1947,1664,0,2,3,2,420,159000
190,RM,7800,OldTown,5,1939,1118,1,1,3,2,410,119900
50,RM,6240,BrkSide,6,1934,1176,0,1,3,2,528,114500
50,RM,6240,BrkSide,5,1936,1344,0,1,3,1,240,115000
50,RM,6120,BrkSide,3,1930,1162,1,1,3,1,258,75000
30,RM,6120,BrkSide,5,1925,1015,0,1,3,1,450,88000
50,RM,6240,BrkSide,4,1947,912,0,1,2,0,0,80500
50,RM,6240,BrkSide,5,1928,1576,0,1,3,1,225,149000
50,RM,6120,BrkSide,5,1930,1324,0,1,3,1,180,110000
30,RM,6000,OldTown,6,1925,1103,0,1,2,2,440,110500
30,RM,6000,BrkSide,5,1921,616,0,1,2,1,205,89000
45,RM,6380,BrkSide,5,1922,1048,0,1,2,1,280,113000
30,RL,11672,BrkSide,5,1925,816,0,1,2,1,210,109000
50,RM,33120,OldTown,6,1962,2486,0,2,5,2,576,220000
190,RL,9873,BrkSide,4,1970,960,1,1,3,2,576,129000
50,RM,5310,OldTown,6,1910,1635,0,1,2,1,255,117000
30,RM,4118,OldTown,4,1941,693,0,1,2,0,0,52500
50,RM,10320,IDOTRR,4,1924,1430,0,2,3,2,370,107000
70,RM,7518,IDOTRR,5,1910,1330,0,1,3,1,390,116500
30,RM,9000,IDOTRR,5,1919,819,0,1,2,0,0,72000
50,RM,8600,IDOTRR,6,1937,1376,0,2,3,1,198,119500
50,RM,7200,IDOTRR,5,1938,1360,0,1,2,1,297,125500
30,RM,9786,IDOTRR,3,1922,1077,0,1,3,1,210,91000
190,RM,6780,IDOTRR,6,1935,754,1,1,2,0,0,84500
30,RM,7200,IDOTRR,6,1930,984,0,1,3,1,308,90000
50,RL,12375,Sawyer,5,1951,1422,1,1,3,1,288,137500
90,RL,11136,Sawyer,6,1964,1921,0,2,4,2,576,150000
20,RL,21370,Sawyer,5,1950,1640,0,1,3,2,394,131000
80,RL,6930,ClearCr,5,1958,1352,0,1,3,1,288,130000
30,RL,8250,Edwards,5,1935,1032,0,1,2,1,260,125000
30,RL,5220,SWISU,5,1936,879,0,1,2,1,180,80000
20,RL,5500,SWISU,7,2004,1073,1,2,2,1,246,157000
20,RL,11235,Sawyer,4,1963,1382,0,1,3,2,459,148000
90,RL,10791,Sawyer,4,1967,1296,0,2,2,2,516,90000
20,RL,8414,Sawyer,6,1963,1068,0,1,3,1,264,154500
20,RL,11327,Sawyer,5,1967,1064,0,1,3,2,528,153600
80,RL,11777,Sawyer,5,1966,1320,1,1,3,2,564,164500
80,RL,10366,Sawyer,6,1964,934,0,1,2,1,336,132000
20,RL,9000,Sawyer,5,1966,1059,1,1,3,1,286,142500
20,RL,11553,Sawyer,5,1968,1159,0,1,3,1,336,158000
60,RL,7844,Sawyer,6,1978,1400,0,1,3,2,440,149500
20,RL,9535,Sawyer,5,1967,1458,1,1,3,2,512,165000
20,RL,10335,Sawyer,5,1968,1721,0,2,3,2,440,180000
80,RL,7176,Sawyer,6,1978,1040,1,1,3,2,616,160500
90,RL,9662,Sawyer,5,1977,1967,0,2,6,2,580,156500
90,RL,8235,Sawyer,5,1977,1949,0,2,6,2,586,157000
50,RL,13650,Sawyer,5,1958,1920,1,2,4,2,451,172500
20,RL,13125,Sawyer,5,1957,1803,1,2,3,2,484,155000
20,RL,17920,Sawyer,5,1955,1779,1,1,3,2,454,170000
30,RL,17529,Sawyer,5,1924,872,0,1,2,1,322,105000
80,RL,10246,Sawyer,4,1965,960,1,0,0,1,364,145000
20,RL,14175,Sawyer,5,1956,1437,1,1,3,2,576,168000
20,RL,20355,ClearCr,7,1967,1830,1,1,2,2,521,278000
20,RL,13050,ClearCr,5,1963,1000,1,1,1,2,575,164000
50,RL,15593,ClearCr,7,1953,2287,0,2,3,2,667,225000
85,RL,10820,Sawyer,5,1971,810,1,1,2,2,576,130000
20,RL,13350,Sawyer,5,1974,894,1,1,3,2,440,142500
150,RL,1700,ClearCr,7,1980,1700,1,2,2,1,450,148400
120,RL,5271,ClearCr,7,1986,1453,1,1,2,2,445,190000
20,RL,9375,Edwards,4,1954,1350,0,1,3,2,504,146000
50,RL,6488,Edwards,5,1942,1150,0,1,3,1,215,128000
20,RL,7800,Edwards,5,1948,2008,1,3,3,1,230,225000
80,RL,19690,Edwards,6,1966,2201,0,2,4,2,432,274970
70,RL,19950,Edwards,6,1928,2009,0,2,4,3,795,235000
75,RL,19800,Edwards,6,1935,3672,0,3,5,2,836,415000
80,RL,11679,Edwards,5,1962,1560,0,2,3,2,528,182000
20,RL,12048,Edwards,5,1952,1488,0,1,3,2,569,135000
20,RL,10519,Edwards,5,1955,1057,0,1,3,1,288,137000
50,RL,9525,Edwards,6,1954,1855,0,2,4,1,325,136900
50,RL,9525,Edwards,6,1953,1609,0,1,5,1,305,149900
20,RL,6420,Edwards,5,1952,1148,0,1,2,1,308,123500
20,RL,8335,Edwards,5,1954,1124,0,1,3,0,0,93000
50,RL,7585,Edwards,5,1948,1456,1,1,4,1,280,91500
20,RL,11200,SawyerW,6,1985,1298,1,2,3,2,403,180000
60,RL,12128,SawyerW,6,1989,2559,0,2,4,2,506,209000
60,RL,9554,SawyerW,8,1993,1911,0,2,3,2,471,215000
90,RL,9069,SawyerW,6,1993,1440,2,2,2,4,920,224500
60,RL,11003,CollgCr,7,2005,1876,0,2,3,3,848,229800
20,RL,7488,CollgCr,7,2005,1208,0,2,2,2,632,183600
20,RL,7406,CollgCr,7,2006,1220,1,2,2,2,632,194000
20,RL,6762,CollgCr,7,2006,1294,0,2,2,2,662,193879
20,RL,11210,CollgCr,7,2005,1614,0,2,3,3,865,221500
20,RL,8990,CollgCr,7,2006,1498,0,2,2,2,675,204900
60,RL,8760,CollgCr,7,2006,1962,0,2,3,3,868,239799
20,RL,13377,CollgCr,6,2006,1846,1,2,3,2,495,233555
20,RL,11645,CollgCr,7,2005,1734,1,2,3,2,660,260000
20,RL,11645,CollgCr,8,2005,1590,1,2,2,3,754,294900
60,RL,10984,CollgCr,7,2005,1809,0,2,3,2,638,209700
20,RL,9316,CollgCr,7,2005,1614,0,2,3,2,576,225000
60,RL,9316,CollgCr,7,2005,1596,0,2,3,2,610,181000
60,RL,10041,SawyerW,8,1992,1915,1,2,3,2,506,220000
20,RL,36500,ClearCr,5,1964,1582,0,2,4,2,390,190000
80,RL,21453,ClearCr,6,1969,988,1,1,1,2,540,180000
20,RL,70761,ClearCr,7,1975,1533,1,2,2,2,576,280000
20,RL,12000,ClearCr,6,1968,1388,1,2,3,2,522,158900
85,RL,8846,CollgCr,5,1996,914,0,1,2,2,576,148000
20,RL,13015,CollgCr,5,1996,1100,0,1,3,2,462,145000
60,RL,12438,CollgCr,6,1995,1499,0,2,3,2,473,187000
20,RL,8685,CollgCr,7,1998,1425,1,2,3,2,591,193000
20,RL,13568,CollgCr,5,1995,990,0,1,3,2,576,156000
20,RL,9100,CollgCr,7,2000,1525,1,2,3,2,541,235000
20,RL,9236,CollgCr,6,1997,1494,1,2,3,2,576,217000
20,RL,10264,CollgCr,7,1999,1588,0,2,3,2,472,214000
60,RL,9272,CollgCr,7,1999,1749,0,2,3,2,515,196000
60,RL,13426,CollgCr,7,1999,1779,1,2,3,2,586,217000
60,RL,13450,CollgCr,7,2002,1861,1,2,3,2,492,200000
60,RL,14006,CollgCr,7,2002,1776,0,2,3,2,474,192500
20,RL,13704,CollgCr,7,2001,1541,0,2,3,3,843,205000
80,RL,10780,CollgCr,5,1976,954,0,1,3,2,576,132500
60,RL,8340,CollgCr,6,1977,1388,0,1,3,1,317,157500
80,RL,10385,CollgCr,6,1978,1282,0,2,3,3,672,174000
20,RL,9920,CollgCr,5,1969,971,0,1,3,1,300,128500
20,RL,9560,CollgCr,5,1972,864,0,1,3,1,288,128500
20,RL,9800,CollgCr,5,1972,894,1,1,3,2,552,149900
20,RL,7200,CollgCr,5,1972,864,0,1,3,1,297,119900
160,RH,3612,Landmrk,6,1993,1320,0,2,3,2,484,137000
60,RL,11367,CollgCr,8,2002,1989,1,2,3,2,586,255000
60,RL,9930,CollgCr,7,2002,1762,0,2,3,2,591,222000
60,RL,9468,CollgCr,6,1999,1755,1,2,3,2,530,214000
20,RL,11088,CollgCr,8,2002,1358,1,1,1,2,418,220000
20,RL,14781,CollgCr,8,2001,1787,0,2,3,3,748,275000
60,RL,8726,CollgCr,7,2002,1909,0,2,4,2,529,197000
20,RL,8125,CollgCr,7,2002,1654,1,2,3,3,900,230000
60,RL,10566,CollgCr,8,1999,2214,1,2,3,3,646,268500
60,RL,21533,CollgCr,7,1996,2049,0,2,4,2,467,210900
60,RL,11250,CollgCr,7,1998,1939,0,2,3,3,555,227000
60,RL,11250,CollgCr,7,1995,1995,1,2,4,2,610,237000
60,RL,9750,CollgCr,7,1998,2097,1,2,3,2,583,274300
20,RL,9100,CollgCr,7,2004,1836,0,2,3,2,484,216837
120,RM,4435,CollgCr,6,2003,848,1,1,1,2,420,133000
120,RM,4435,CollgCr,6,2004,848,1,1,1,2,420,155900
60,RL,15611,CollgCr,8,2006,1919,0,2,3,2,685,233230
20,RL,8810,CollgCr,7,2003,1390,1,2,3,2,545,207000
60,RL,12393,CollgCr,7,2004,1948,0,2,4,2,434,195000
20,RL,9135,CollgCr,6,2003,1700,1,2,3,2,544,200000
60,RL,8581,CollgCr,7,2006,1737,0,2,3,2,578,203160
60,RL,8400,CollgCr,7,2005,1611,0,2,3,2,572,195800
20,RL,10084,CollgCr,7,2005,1552,0,2,3,3,782,212900
60,RL,11645,CollgCr,7,2004,1720,0,2,3,2,565,196500
20,RL,8772,CollgCr,7,2005,1336,1,2,3,2,502,198000
60,RL,8846,CollgCr,6,2005,1500,0,2,3,2,564,173900
60,RL,8461,CollgCr,6,2005,1456,0,2,3,2,390,163990
20,RL,8767,CollgCr,7,2005,1310,0,2,3,2,400,164990
70,RL,8777,Edwards,4,1910,1436,1,2,3,2,528,98000
